"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1093","4.8784941344943100E-1","-9.7755825865383261E-1","0.0000000000000000E+0","-1.7234553518386292E-1","-7.2903407626491126E-2","0.0000000000000000E+0","2.9800807350612160E+0","6.5761872849620762E+0","2.9149961619778622E+1","1.0000000000000071E+0","1.215058560962404E-2"
"1092","4.8784941344943100E-1","-9.7904850949059075E-1","0.0000000000000000E+0","-1.7460286049960491E-1","-7.3904972388896095E-2","0.0000000000000000E+0","2.9798676852539296E+0","6.5760152414395829E+0","2.9149199010403265E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1091","4.8784941344943100E-1","-9.8053767435507833E-1","0.0000000000000000E+0","-1.7685754297574427E-1","-7.4906492652356882E-2","0.0000000000000000E+0","2.9796519004561413E+0","6.5758411466574191E+0","2.9148427308503919E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1090","4.8784941344943100E-1","-9.8202573185733188E-1","0.0000000000000000E+0","-1.7910955995350220E-1","-7.5907952215793578E-2","0.0000000000000000E+0","2.9794333852254113E+0","6.5756650099943821E+0","2.9147646555653537E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1089","4.8784941344943100E-1","-9.8351266081198674E-1","0.0000000000000000E+0","-1.8135888909486764E-1","-7.6909335037390253E-2","0.0000000000000000E+0","2.9792121441477697E+0","6.5754868408924576E+0","2.9146856793705179E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1088","4.8784941344943100E-1","-9.8499844024002914E-1","0.0000000000000000E+0","-1.8360550838391360E-1","-7.7910625235770609E-2","0.0000000000000000E+0","2.9789881818365367E+0","6.5753066488541148E+0","2.9146058064780007E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1087","4.8784941344943100E-1","-9.8648304937037046E-1","0.0000000000000000E+0","-1.8584939612765911E-1","-7.8911807091224223E-2","0.0000000000000000E+0","2.9787615029312025E+0","6.5751244434428857E+0","2.9145250411269835E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1086","4.8784941344943100E-1","-9.8796646764145346E-1","0.0000000000000000E+0","-1.8809053095700792E-1","-7.9912865046820158E-2","0.0000000000000000E+0","2.9785321120963131E+0","6.5749402342758865E+0","2.9144433875804012E+1","1.0000000000000013E+0","1.215058560962404E-2"
"1085","4.8784941344943100E-1","-9.8944867470267439E-1","0.0000000000000000E+0","-1.9032889182754659E-1","-8.0913783709413892E-2","0.0000000000000000E+0","2.9783000140203195E+0","6.5747540310284869E+0","2.9143608501270112E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1084","4.8784941344943100E-1","-9.9092965041578973E-1","0.0000000000000000E+0","-1.9256445802019362E-1","-8.1914547850621161E-2","0.0000000000000000E+0","2.9780652134144714E+0","6.5745658434267193E+0","2.9142774330780263E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1083","4.8784941344943100E-1","-9.9240937485607739E-1","0.0000000000000000E+0","-1.9479720914150395E-1","-8.2915142407850792E-2","0.0000000000000000E+0","2.9778277150117072E+0","6.5743756812489131E+0","2.9141931407678413E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1082","4.8784941344943100E-1","-9.9388782831366140E-1","0.0000000000000000E+0","-1.9702712512438042E-1","-8.3915552484993189E-2","0.0000000000000000E+0","2.9775875235655156E+0","6.5741835543226470E+0","2.9141079775526816E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1081","4.8784941344943100E-1","-9.9536499129449896E-1","0.0000000000000000E+0","-1.9925418622817592E-1","-8.4915763353230311E-2","0.0000000000000000E+0","2.9773446438488422E+0","6.5739894725226984E+0","2.9140219478096945E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1080","4.8784941344943100E-1","-9.9684084452144750E-1","0.0000000000000000E+0","-2.0147837303885441E-1","-8.5915760451865733E-2","0.0000000000000000E+0","2.9770990806529940E+0","6.5737934457674569E+0","2.9139350559353588E+1","1.0000000000000078E+0","1.215058560962404E-2"
"1079","4.8784941344943100E-1","-9.9831536893506978E-1","0.0000000000000000E+0","-2.0369966646892720E-1","-8.6915529388919915E-2","0.0000000000000000E+0","2.9768508387865458E+0","6.5735954840201982E+0","2.9138473063460491E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1078","4.8784941344943100E-1","-9.9978854569463727E-1","0.0000000000000000E+0","-2.0591804775775224E-1","-8.7915055941593823E-2","0.0000000000000000E+0","2.9765999230742177E+0","6.5733955972855380E+0","2.9137587034764660E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1077","4.8784941344943100E-1","-1.0012603561786728E+0","0.0000000000000000E+0","-2.0813349847088511E-1","-8.8914326056996049E-2","0.0000000000000000E+0","2.9763463383558388E+0","6.5731937956079625E+0","2.9136692517789818E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1076","4.8784941344943100E-1","-1.0027307819857278E+0","0.0000000000000000E+0","-2.1034600050006608E-1","-8.9913325852500392E-2","0.0000000000000000E+0","2.9760900894852518E+0","6.5729900890697577E+0","2.9135789557227255E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1075","4.8784941344943100E-1","-1.0041998049349106E+0","0.0000000000000000E+0","-2.1255553606265187E-1","-9.0912041616223613E-2","0.0000000000000000E+0","2.9758311813292750E+0","6.5727844877859125E+0","2.9134878197913210E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1074","4.8784941344943100E-1","-1.0056674070663656E+0","0.0000000000000000E+0","-2.1476208770132987E-1","-9.1910459807195685E-2","0.0000000000000000E+0","2.9755696187665892E+0","6.5725770019116787E+0","2.9133958484862394E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1073","4.8784941344943100E-1","-1.0071335706416678E+0","0.0000000000000000E+0","-2.1696563828320539E-1","-9.2908567055851196E-2","0.0000000000000000E+0","2.9753054066867644E+0","6.5723676416295094E+0","2.9133030463210108E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1072","4.8784941344943100E-1","-1.0085982781441554E+0","0.0000000000000000E+0","-2.1916617099923216E-1","-9.3906350164182181E-2","0.0000000000000000E+0","2.9750385499891951E+0","6.5721564171533453E+0","2.9132094178231210E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1071","4.8784941344943100E-1","-1.0100615122791607E+0","0.0000000000000000E+0","-2.2136366936348420E-1","-9.4903796105772459E-2","0.0000000000000000E+0","2.9747690535820430E+0","6.5719433387293460E+0","2.9131149675343373E+1","1.0000000000000000E+0","1.215058560962404E-2"
