"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1277","9.4140225902171426E-1","6.4451076743835128E-3","1.0000000000000002E-1","1.2046381547955537E-1","8.6729710194563672E-2","-4.4702479771568265E-1","2.9450249669451543E+0","2.2078877003296289E+0","9.7868018255141767E+0","1.2788076160401167E+0","1.215058560962404E-2"
"1276","9.4106567596117330E-1","6.1933516604493919E-3","1.0000000000000002E-1","1.2076492469427437E-1","8.8058894590787334E-2","-4.4653685312743630E-1","2.9449885860549663E+0","2.2093250756762419E+0","9.7931732128198270E+0","1.2848448170969353E+0","1.215058560962404E-2"
"1275","9.4072891717445040E-1","5.9414913697847585E-3","1.0000000000000002E-1","1.2106252770165063E-1","8.9385730198458191E-2","-4.4604411136325317E-1","2.9449519017658892E+0","2.2107753147364924E+0","9.7996016205147338E+0","1.2909654107060853E+0","1.215058560962404E-2"
"1274","9.4039198111439459E-1","5.6895213812723942E-3","1.0000000000000002E-1","1.2135661041486857E-1","9.0710193515050011E-2","-4.4554662116868060E-1","2.9449149148889706E+0","2.2122384063481784E+0","9.8060869991207227E+0","1.2971699750878394E+0","1.215058560962404E-2"
"1273","9.4005486628926460E-1","5.4374362925540525E-3","1.0000000000000002E-1","1.2164715919054245E-1","9.2032261281569452E-2","-4.4504443144639516E-1","2.9448776262399399E+0","2.2137143392180594E+0","9.8126292985787664E+0","1.3034590836830584E+0","1.215058560962404E-2"
"1272","9.3971757126298494E-1","5.1852307217067949E-3","1.0000000000000002E-1","1.2193416082944658E-1","9.3351910481995051E-2","-4.4453759124958880E-1","2.9448400366400538E+0","2.2152031019102365E+0","9.8192284681974851E+0","1.3098333037456484E+0","1.215058560962404E-2"
"1271","9.3938009465581540E-1","4.9328993036735274E-3","1.0000000000000002E-1","1.2221760257449639E-1","9.4669118345092201E-2","-4.4402614977980248E-1","2.9448021469139656E+0","2.2167046828527610E+0","9.8258844566824344E+0","1.3162931919255458E+0","1.215058560962404E-2"
"1270","9.3904243514437202E-1","4.6804366948907054E-3","1.0000000000000002E-1","1.2249747211287512E-1","9.5983862342750331E-2","-4.4351015637742153E-1","2.9447639578925728E+0","2.2182190703135025E+0","9.8325972120291443E+0","1.3228392998886083E+0","1.215058560962404E-2"
"1269","9.3870459146233598E-1","4.4278375690889171E-3","1.0000000000000002E-1","1.2277375757357342E-1","9.7296120191938534E-2","-4.4298966052008426E-1","2.9447254704104844E+0","2.2197462524093527E+0","9.8393666815639076E+0","1.3294721680076180E+0","1.215058560962404E-2"
"1268","9.3836656240059679E-1","4.1750966205628673E-3","1.0000000000000002E-1","1.2304644752877018E-1","9.8605869853424261E-2","-4.4246471181462488E-1","2.9446866853079019E+0","2.2212862170878949E+0","9.8461928118625330E+0","1.3361923250054044E+0","1.215058560962404E-2"
"1267","9.3802834680751168E-1","3.9222085655129784E-3","1.0000000000000002E-1","1.2331553099407698E-1","9.9913089531492527E-2","-4.4193535999054112E-1","2.9446476034314975E+0","2.2228389521154188E+0","9.8530755486972197E+0","1.3430002930440150E+0","1.215058560962404E-2"
"1266","9.3768994358979496E-1","3.6691681354837453E-3","1.0000000000000002E-1","1.2358099742481415E-1","1.0121775767674604E-1","-4.4140165490036909E-1","2.9446082256304700E+0","2.2244044450946596E+0","9.8600148371151839E+0","1.3498965796200344E+0","1.215058560962404E-2"
