Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
6.662564701738282,-0.5899429399893457,0.6286164014215542,0,-0.3148620657422909,-0.0555512129024537,0
6.673897204279797,-0.5934969613670903,0.6280035534838213,0,-0.3123610405891623,-0.05260220103972756,0
6.685326516522497,-0.5970525293653246,0.6274194613835113,0,-0.30981993077780184,-0.049603218380511835,0
6.696850955539601,-0.6006081764907614,0.6268653536905567,0,-0.30723906523074085,-0.046554992713148426,0
6.708467828699756,-0.6041621330990882,0.6263424929348403,0,-0.3046190124851529,-0.04345858338740835,0
6.720173334370826,-0.6077123114845855,0.6258521622421509,0,-0.3019606101524896,-0.04031541741092088,0
6.731962475730744,-0.6112562960610248,0.6253956488810066,0,-0.299264991979938,-0.03712732188332733,0
6.74382903545447,-0.6147913535928414,0.6249742233661831,0,-0.29653360131171297,-0.03389653930300422,0
6.755765594804419,-0.618314457475144,0.6245891160261849,0,-0.2937681941177471,-0.030625729300957947,0
6.767763668196804,-0.6218223458266624,0.6242414902098875,0,-0.29097081451282847,-0.027317936499349833,0
6.779813888597419,-0.6253115923915883,0.6239324165282303,0,-0.28814375683422416,-0.02397654116120819,0
6.791906288187457,-0.6287787017442049,0.6236628486484082,0,-0.28528950332772596,-0.020605179863933534,0
6.804030621865877,-0.632220211880531,0.6234336040582371,0,-0.2824106490978923,-0.017207650315837132,0
6.8161767160294024,-0.635632798206578,0.623245351332533,0,-0.2795098182626379,-0.013787805416513803,0
6.828334801429759,-0.63901336681901,0.6230986051594279,0,-0.27658958116253257,-0.010349448683035764,0
6.8404958007334615,-0.642359129213542,0.6229937291037535,0,-0.273652380060841,-0.0068962402625933564,0
6.852651561450522,-0.6456676567318347,0.6229309451199493,0,-0.27070046617991067,-0.003431617244892295,0
6.864794975729653,-0.6489369001744464,0.6229103484867115,0,-0.26773586301236024,0.00004125397708694238,0
6.876920055166617,-0.6521651949798773,0.6229319255933613,0,-0.2647603402306562,0.003519511699581267,0
6.889023166759324,-0.6553515686874506,0.6229955818301971,0,-0.26177510037762924,0.00700096612650453,0
6.901101206663223,-0.6584952334798176,0.6231011635078963,0,-0.25878121788625946,0.010483585808838859,0
6.913150800435526,-0.6615953738061902,0.6232484561523738,0,-0.25577983570273444,0.013965271528527888,0
6.925169511311842,-0.664651455919728,0.6234372012332251,0,-0.25277186401721974,0.017444208813658983,0
6.937155723629398,-0.6676631846667496,0.6236671104821522,0,-0.24975800442513216,0.020918839168357854,0
6.949108512293022,-0.6706304588406197,0.6239378774615378,0,-0.2467387786912507,0.024387825705396916,0
6.961027523391565,-0.6735533315494667,0.6242491867086772,0,-0.24371455577272985,0.02785002070320406,0
6.972912834319355,-0.6764319677719157,0.6246007197170454,0,-0.24068558502894344,0.031304426165000086,0
6.984764901925284,-0.6792666253462841,0.6249921610251413,0,-0.2376520078820831,0.03475017916677968,0
6.996584457114401,-0.6820576243229786,0.6254232011319928,0,-0.23461388367221564,0.038186521081746916,0
7.008372426890874,-0.6848053245815631,0.6258935383232992,0,-0.2315712091344091,0.04161277436940114,0
7.0201299069323495,-0.6875101164137721,0.6264028811181112,0,-0.22852392526219573,0.04502833379081129,0
7.0318580985480885,-0.6901724035757728,0.6269509483803769,0,-0.22547193362668297,0.04843264710136073,0
7.043558269163741,-0.6927925927275553,0.6275374693178593,0,-0.22241510691707303,0.05182520250039117,0
7.055231739797303,-0.6953710895203041,0.6281621841300454,0,-0.21935329260820102,0.055205523878474674,0
7.066879856044276,-0.6979082913506914,0.6288248434038174,0,-0.21628632102678658,0.058573161275249926,0
7.078503959926854,-0.7004045808373065,0.6295252069474631,0,-0.21321401333450177,0.061927681639441345,0
7.090105384321773,-0.7028603245659476,0.6302630435086471,0,-0.21013618364573464,0.06526866617982804,0
7.101685452228998,-0.7052758729462917,0.6310381306940116,0,-0.20705263985359268,0.06859570914840443,0
7.113245456946242,-0.7076515561934775,0.6318502534839188,0,-0.20396318954075912,0.07190841118837828,0
